transcript_id,transcript_name,gene_id,gene_name,ensembl_id,utr_rank,utr_rank_expr,utr_wt,mui,is_su,is_lu,seqnames,end,strand
ENST00000487519.6-UTR+60,TFAM-204-UTR+60,ENSG00000108064.11,TFAM,ENSG00000108064,11,3,1,0.1184764370317994,FALSE,FALSE,chr10,58399280,+
ENST00000263102.7-UTR-3126,CCDC6-201-UTR-3126,ENSG00000108091.11,CCDC6,ENSG00000108091,1,1,0,0.30402110827028594,TRUE,FALSE,chr10,59791872,-
ENST00000263102.7,CCDC6-201,ENSG00000108091.11,CCDC6,ENSG00000108091,2,2,1,0.69597889172971406,FALSE,TRUE,chr10,59788746,-
ENST00000468804.6,CUL2-207,ENSG00000108094.17,CUL2,ENSG00000108094,2,1,0,0.48855996111994826,TRUE,FALSE,chr10,35054433,-
ENST00000374746.6-UTR-1244,CUL2-201-UTR-1244,ENSG00000108094.17,CUL2,ENSG00000108094,12,2,1,0.4740291102945326,FALSE,TRUE,chr10,35009794,-
ENST00000374706.5-UTR-2186,CCNY-204-UTR-2186,ENSG00000108100.18,CCNY,ENSG00000108100,1,1,0,0.4087428253217311,TRUE,FALSE,chr10,35569738,+
ENST00000374706.5-UTR-1579,CCNY-204-UTR-1579,ENSG00000108100.18,CCNY,ENSG00000108100,2,2,0.5,0.2699494978819607,FALSE,TRUE,chr10,35570345,+
ENST00000374706.5-UTR-607,CCNY-204-UTR-607,ENSG00000108100.18,CCNY,ENSG00000108100,5,3,1,0.1878301610532247,FALSE,FALSE,chr10,35571317,+
ENST00000225174.8-UTR-620,PPIF-201-UTR-620,ENSG00000108179.14,PPIF,ENSG00000108179,3,1,0,0.8300340936915743,TRUE,FALSE,chr10,79354714,+
ENST00000225174.8,PPIF-201,ENSG00000108179.14,PPIF,ENSG00000108179,4,2,1,0.152478969115542,FALSE,TRUE,chr10,79355334,+
ENST00000336578.5-UTR-296,PBLD-203-UTR-296,ENSG00000108187.16,PBLD,ENSG00000108187,4,1,0,0.8455789924315877,TRUE,FALSE,chr10,68282955,-
ENST00000336578.5,PBLD-203,ENSG00000108187.16,PBLD,ENSG00000108187,5,2,1,0.1544210075684122,FALSE,TRUE,chr10,68282659,-
ENST00000616406.1,TSPAN14-210,ENSG00000108219.15,TSPAN14,ENSG00000108219,4,1,0,0.20183999277309891,TRUE,FALSE,chr10,80519628,+
ENST00000372164.7,TSPAN14-206,ENSG00000108219.15,TSPAN14,ENSG00000108219,5,2,1,0.7763637663733818,FALSE,TRUE,chr10,80522631,+
ENST00000225235.5-UTR-2934,TBC1D12-201-UTR-2934,ENSG00000108239.9,TBC1D12,ENSG00000108239,1,1,0,0.23805392670651446,FALSE,FALSE,chr10,94533398,+
ENST00000225235.5-UTR-2203,TBC1D12-201-UTR-2203,ENSG00000108239.9,TBC1D12,ENSG00000108239,2,2,0.5,0.36295997280530296,TRUE,FALSE,chr10,94534129,+
ENST00000225235.5,TBC1D12-201,ENSG00000108239.9,TBC1D12,ENSG00000108239,4,3,1,0.39898610048818256,FALSE,TRUE,chr10,94536332,+
ENST00000579665.1,NUFIP2-202,ENSG00000108256.9,NUFIP2,ENSG00000108256,1,1,0,0.13683676022552332,FALSE,FALSE,chr17,29264398,-
ENST00000225388.9-UTR-6540,NUFIP2-201-UTR-6540,ENSG00000108256.9,NUFIP2,ENSG00000108256,8,2,0.25,0.15166352464957178,FALSE,FALSE,chr17,29262378,-
ENST00000225388.9-UTR-5788,NUFIP2-201-UTR-5788,ENSG00000108256.9,NUFIP2,ENSG00000108256,9,3,0.5,0.14302680351308236,FALSE,FALSE,chr17,29261626,-
ENST00000225388.9-UTR-1324,NUFIP2-201-UTR-1324,ENSG00000108256.9,NUFIP2,ENSG00000108256,13,4,0.75,0.29393505477259946,TRUE,FALSE,chr17,29257162,-
ENST00000225388.9,NUFIP2-201,ENSG00000108256.9,NUFIP2,ENSG00000108256,14,5,1,0.17534401275107872,FALSE,TRUE,chr17,29255838,-
ENST00000393606.7,UBTF-203,ENSG00000108312.15,UBTF,ENSG00000108312,2,1,0,0.27370341025157296,TRUE,FALSE,chr17,44207115,-
ENST00000527034.5,UBTF-206,ENSG00000108312.15,UBTF,ENSG00000108312,4,2,0.5,0.5912302854647059,FALSE,TRUE,chr17,44206593,-
ENST00000302904.8,UBTF-201,ENSG00000108312.15,UBTF,ENSG00000108312,6,3,1,0.13506630428372118,FALSE,FALSE,chr17,44205032,-
ENST00000584804.1,RAD51C-217,ENSG00000108384.15,RAD51C,ENSG00000108384,6,1,0,0.8825034256908785,TRUE,FALSE,chr17,58734331,+
ENST00000337432.9,RAD51C-201,ENSG00000108384.15,RAD51C,ENSG00000108384,7,2,1,0.11749657430912158,FALSE,TRUE,chr17,58735611,+
ENST00000323456.9-UTR-950,MTMR4-201-UTR-950,ENSG00000108389.10,MTMR4,ENSG00000108389,1,1,0,0.13526194898244495,TRUE,FALSE,chr17,58490486,-
ENST00000579925.5,MTMR4-204,ENSG00000108389.10,MTMR4,ENSG00000108389,3,2,1,0.8647380510175551,FALSE,TRUE,chr17,58489528,-
ENST00000225538.4-UTR-806,P2RX1-201-UTR-806,ENSG00000108405.4,P2RX1,ENSG00000108405,1,1,0,0.3092948717948718,TRUE,FALSE,chr17,3897397,-
ENST00000225538.4,P2RX1-201,ENSG00000108405.4,P2RX1,ENSG00000108405,2,2,1,0.6907051282051282,FALSE,TRUE,chr17,3896591,-
ENST00000425628.7,DHX40-202,ENSG00000108406.10,DHX40,ENSG00000108406,1,1,0,0.4464597338128606,TRUE,FALSE,chr17,59607258,+
ENST00000251241.9,DHX40-201,ENSG00000108406.10,DHX40,ENSG00000108406,2,2,1,0.5535402661871394,FALSE,TRUE,chr17,59608345,+
ENST00000340993.10,TUBD1-202,ENSG00000108423.15,TUBD1,ENSG00000108423,5,1,0,0.6756908749842752,TRUE,FALSE,chr17,59860012,-
ENST00000325752.8,TUBD1-201,ENSG00000108423.15,TUBD1,ENSG00000108423,8,2,1,0.32430912501572484,FALSE,TRUE,chr17,59859478,-
ENST00000584061.6,PNPO-206,ENSG00000108439.11,PNPO,ENSG00000108439,1,1,0,0.3428538941246685,TRUE,FALSE,chr17,47946788,+
ENST00000225573.5,PNPO-201,ENSG00000108439.11,PNPO,ENSG00000108439,4,2,0.5,0.2976828787934719,FALSE,FALSE,chr17,47948272,+
ENST00000642017.2,PNPO-217,ENSG00000108439.11,PNPO,ENSG00000108439,5,3,1,0.3181714940986054,FALSE,TRUE,chr17,47949308,+
ENST00000397786.7-UTR-3272,MED13-201-UTR-3272,ENSG00000108510.10,MED13,ENSG00000108510,2,1,0,0.14232728964346122,FALSE,FALSE,chr17,61945876,-
ENST00000397786.7-UTR-2014,MED13-201-UTR-2014,ENSG00000108510.10,MED13,ENSG00000108510,3,2,0.5,0.2450445860926141,TRUE,FALSE,chr17,61944618,-
ENST00000397786.7,MED13-201,ENSG00000108510.10,MED13,ENSG00000108510,6,3,1,0.5590279673327471,FALSE,TRUE,chr17,61942604,-
ENST00000261707.7-UTR-3445,SLC6A4-201-UTR-3445,ENSG00000108576.10,SLC6A4,ENSG00000108576,2,1,0,0.403305785123967,TRUE,FALSE,chr17,30197765,-
ENST00000261707.7-UTR-1845,SLC6A4-201-UTR-1845,ENSG00000108576.10,SLC6A4,ENSG00000108576,3,2,0.5,0.4446280991735537,FALSE,TRUE,chr17,30196165,-
ENST00000401766.6,SLC6A4-203,ENSG00000108576.10,SLC6A4,ENSG00000108576,6,3,1,0.15206611570247933,FALSE,FALSE,chr17,30194318,-
ENST00000584221.2,CPD-209,ENSG00000108582.12,CPD,ENSG00000108582,2,1,0,0.19518287207870505,FALSE,FALSE,chr17,30466423,+
ENST00000225719.9-UTR-2300,CPD-201-UTR-2300,ENSG00000108582.12,CPD,ENSG00000108582,4,2,0.5,0.2606541743369431,TRUE,FALSE,chr17,30467689,+
ENST00000225719.9-UTR-1312,CPD-201-UTR-1312,ENSG00000108582.12,CPD,ENSG00000108582,5,3,1,0.36984622080343416,FALSE,TRUE,chr17,30468677,+
ENST00000467337.6,GOSR1-205,ENSG00000108587.16,GOSR1,ENSG00000108587,3,1,0,0.7593983375123722,TRUE,FALSE,chr17,30522609,+
ENST00000225724.9-UTR-780,GOSR1-201-UTR-780,ENSG00000108587.16,GOSR1,ENSG00000108587,5,2,1,0.11087916384746013,FALSE,TRUE,chr17,30526812,+
ENST00000225726.10-UTR-1108,CCDC47-201-UTR-1108,ENSG00000108588.15,CCDC47,ENSG00000108588,4,1,0,0.35789037979626864,TRUE,FALSE,chr17,63746362,-
ENST00000225726.10,CCDC47-201,ENSG00000108588.15,CCDC47,ENSG00000108588,7,2,1,0.6061133532701419,FALSE,TRUE,chr17,63745254,-
ENST00000583355.1-UTR-242,DRG2-220-UTR-242,ENSG00000108591.10,DRG2,ENSG00000108591,1,1,0,0.4620358257573362,TRUE,FALSE,chr17,18107358,+
ENST00000225729.8,DRG2-201,ENSG00000108591.10,DRG2,ENSG00000108591,4,2,1,0.5315902758895048,FALSE,TRUE,chr17,18107969,+
ENST00000395536.7,AKAP10-202,ENSG00000108599.15,AKAP10,ENSG00000108599,1,1,0,0.27976185015099936,TRUE,FALSE,chr17,19906226,-
ENST00000225737.11-UTR-462,AKAP10-201-UTR-462,ENSG00000108599.15,AKAP10,ENSG00000108599,2,2,0.5,0.4788976874745322,FALSE,TRUE,chr17,19904763,-
ENST00000225737.11,AKAP10-201,ENSG00000108599.15,AKAP10,ENSG00000108599,4,3,1,0.18747283824931546,FALSE,FALSE,chr17,19904301,-
ENST00000649012.1-UTR-1140,PSMD11-212-UTR-1140,ENSG00000108671.11,PSMD11,ENSG00000108671,2,1,0,0.14504584487170033,TRUE,FALSE,chr17,32482155,+
ENST00000649012.1-UTR-920,PSMD11-212-UTR-920,ENSG00000108671.11,PSMD11,ENSG00000108671,3,2,0.5,0.6675301305453393,FALSE,TRUE,chr17,32482375,+
ENST00000261712.8,PSMD11-201,ENSG00000108671.11,PSMD11,ENSG00000108671,5,3,1,0.12207906262088539,FALSE,FALSE,chr17,32483319,+
ENST00000411890.3,DLX4-202,ENSG00000108813.11,DLX4,ENSG00000108813,1,1,0,0.2676282469404385,TRUE,FALSE,chr17,49974600,+
ENST00000240306.5,DLX4-201,ENSG00000108813.11,DLX4,ENSG00000108813,2,2,1,0.7323717530595615,FALSE,TRUE,chr17,49974959,+
ENST00000461854.5,MPP2-203,ENSG00000108852.16,MPP2,ENSG00000108852,4,1,0,0.36713840005983484,TRUE,FALSE,chr17,43876161,-
ENST00000377184.7,MPP2-202,ENSG00000108852.16,MPP2,ENSG00000108852,7,2,1,0.5606671581669177,FALSE,TRUE,chr17,43875356,-
ENST00000262435.14-UTR-3064,SMURF2-201-UTR-3064,ENSG00000108854.16,SMURF2,ENSG00000108854,2,1,0,0.808475745493894,TRUE,FALSE,chr17,64545345,-
ENST00000262435.14,SMURF2-201,ENSG00000108854.16,SMURF2,ENSG00000108854,3,2,1,0.19152425450610602,FALSE,TRUE,chr17,64542281,-
ENST00000590935.1,DUSP3-204,ENSG00000108861.9,DUSP3,ENSG00000108861,3,1,0,0.3455211400996627,TRUE,FALSE,chr17,43766511,-
ENST00000226004.8,DUSP3-201,ENSG00000108861.9,DUSP3,ENSG00000108861,5,2,1,0.650190875057061,FALSE,TRUE,chr17,43766124,-
ENST00000573945.5,HLF-208,ENSG00000108924.14,HLF,ENSG00000108924,4,1,0,0.1024551463644948,FALSE,FALSE,chr17,55322989,+
ENST00000575345.5,HLF-210,ENSG00000108924.14,HLF,ENSG00000108924,5,2,0.5,0.22521246458923513,TRUE,FALSE,chr17,55323535,+
ENST00000226067.10,HLF-201,ENSG00000108924.14,HLF,ENSG00000108924,7,3,1,0.5169971671388102,FALSE,TRUE,chr17,55325187,+
ENST00000327268.8-UTR-1735,SLC16A6-201-UTR-1735,ENSG00000108932.13,SLC16A6,ENSG00000108932,1,1,0,0.5313177485168754,TRUE,FALSE,chr17,68268760,-
ENST00000327268.8-UTR-1170,SLC16A6-201-UTR-1170,ENSG00000108932.13,SLC16A6,ENSG00000108932,2,2,0.5,0.12360739050390801,FALSE,FALSE,chr17,68268195,-
ENST00000327268.8,SLC16A6-201,ENSG00000108932.13,SLC16A6,ENSG00000108932,3,3,1,0.3450748609792166,FALSE,TRUE,chr17,68267025,-
ENST00000496706.1,YWHAE-206,ENSG00000108953.17,YWHAE,ENSG00000108953,2,1,0,0.21441540468139172,TRUE,FALSE,chr17,1345154,-
ENST00000264335.13-UTR-211,YWHAE-201-UTR-211,ENSG00000108953.17,YWHAE,ENSG00000108953,6,2,1,0.7778315611132969,FALSE,TRUE,chr17,1344485,-
ENST00000649377.1-UTR-1608,MMD-204-UTR-1608,ENSG00000108960.9,MMD,ENSG00000108960,1,1,0,0.3361709155042488,TRUE,FALSE,chr17,55394250,-
ENST00000262065.8,MMD-201,ENSG00000108960.9,MMD,ENSG00000108960,3,2,1,0.6638290844957512,FALSE,TRUE,chr17,55392621,-
ENST00000348811.6,WSB1-202,ENSG00000109046.15,WSB1,ENSG00000109046,8,1,0,0.4010193815286627,TRUE,FALSE,chr17,27312887,+
ENST00000262394.7-UTR-2349,WSB1-201-UTR-2349,ENSG00000109046.15,WSB1,ENSG00000109046,11,2,1,0.536122232525253,FALSE,TRUE,chr17,27313577,+
ENST00000226225.7-UTR-1712,TNFAIP1-201-UTR-1712,ENSG00000109079.10,TNFAIP1,ENSG00000109079,3,1,0,0.36398803487053766,TRUE,FALSE,chr17,28345297,+
ENST00000226225.7,TNFAIP1-201,ENSG00000109079.10,TNFAIP1,ENSG00000109079,4,2,0.5,0.23726742464455886,FALSE,FALSE,chr17,28347009,+
ENST00000226225.7-UTR+2933,TNFAIP1-201-UTR+2933,ENSG00000109079.10,TNFAIP1,ENSG00000109079,5,3,1,0.3987445404849035,FALSE,TRUE,chr17,28349942,+
ENST00000583381.5,TMEM97-205,ENSG00000109084.14,TMEM97,ENSG00000109084,2,1,0,0.5133484633568636,TRUE,FALSE,chr17,28326875,+
ENST00000336687.6,TMEM97-202,ENSG00000109084.14,TMEM97,ENSG00000109084,6,2,1,0.32713958778440017,FALSE,TRUE,chr17,28328225,+
ENST00000674947.1-UTR-742,PMP22-219-UTR-742,ENSG00000109099.16,PMP22,ENSG00000109099,5,1,0,0.24327316183944456,TRUE,FALSE,chr17,15230559,-
ENST00000674673.1,PMP22-215,ENSG00000109099.16,PMP22,ENSG00000109099,14,2,1,0.7567268381605554,FALSE,TRUE,chr17,15229772,-
ENST00000577226.5-UTR-496,PHF12-205-UTR-496,ENSG00000109118.14,PHF12,ENSG00000109118,3,1,0,0.6940913197790181,TRUE,FALSE,chr17,28905748,-
ENST00000332830.9,PHF12-202,ENSG00000109118.14,PHF12,ENSG00000109118,6,2,1,0.3059086802209819,FALSE,TRUE,chr17,28905249,-
ENST00000325094.9-UTR-5588,TMEM33-202-UTR-5588,ENSG00000109133.13,TMEM33,ENSG00000109133,3,1,0,0.2844822001139204,TRUE,FALSE,chr4,41954453,+
ENST00000325094.9-UTR-3383,TMEM33-202-UTR-3383,ENSG00000109133.13,TMEM33,ENSG00000109133,9,2,0.3333333333333333,0.13573717551424944,FALSE,FALSE,chr4,41956658,+
ENST00000504986.6-UTR-246,TMEM33-203-UTR-246,ENSG00000109133.13,TMEM33,ENSG00000109133,12,3,0.6666666666666666,0.17660677203192687,FALSE,TRUE,chr4,41960557,+
ENST00000504986.6,TMEM33-203,ENSG00000109133.13,TMEM33,ENSG00000109133,13,4,1,0.13266378935694748,FALSE,FALSE,chr4,41960803,+
ENST00000512093.5-UTR-2486,SLAIN2-205-UTR-2486,ENSG00000109171.15,SLAIN2,ENSG00000109171,2,1,0,0.43522600414368967,TRUE,FALSE,chr4,48422529,+
ENST00000512093.5-UTR-420,SLAIN2-205-UTR-420,ENSG00000109171.15,SLAIN2,ENSG00000109171,3,2,0.5,0.2877571196994674,FALSE,TRUE,chr4,48424595,+
ENST00000264313.11-UTR-1163,SLAIN2-201-UTR-1163,ENSG00000109171.15,SLAIN2,ENSG00000109171,5,3,1,0.196901256371382,FALSE,FALSE,chr4,48425038,+
ENST00000506801.5,OCIAD1-210,ENSG00000109180.15,OCIAD1,ENSG00000109180,1,1,0,0.3094135100513335,TRUE,FALSE,chr4,48860790,+
ENST00000513391.2,OCIAD1-226,ENSG00000109180.15,OCIAD1,ENSG00000109180,7,2,1,0.6780717491424652,FALSE,TRUE,chr4,48861250,+
ENST00000451288.6-UTR-2903,DCUN1D4-203-UTR-2903,ENSG00000109184.15,DCUN1D4,ENSG00000109184,2,1,0,0.2195716191473886,TRUE,FALSE,chr4,51913932,+
ENST00000451288.6-UTR-2031,DCUN1D4-203-UTR-2031,ENSG00000109184.15,DCUN1D4,ENSG00000109184,4,2,0.5,0.12739545348219045,FALSE,FALSE,chr4,51914804,+
ENST00000334635.10,DCUN1D4-201,ENSG00000109184.15,DCUN1D4,ENSG00000109184,8,3,1,0.47714124095231375,FALSE,TRUE,chr4,51916837,+
ENST00000508499.5,USP46-207,ENSG00000109189.13,USP46,ENSG00000109189,1,1,0,0.14205148569697554,FALSE,FALSE,chr4,52597580,-
ENST00000451218.6-UTR-1514,USP46-202-UTR-1514,ENSG00000109189.13,USP46,ENSG00000109189,2,2,0.3333333333333333,0.469273362770175,TRUE,FALSE,chr4,52595691,-
ENST00000441222.8-UTR-3179,USP46-201-UTR-3179,ENSG00000109189.13,USP46,ENSG00000109189,6,3,0.6666666666666666,0.20908273496020546,FALSE,TRUE,chr4,52594138,-
ENST00000441222.8,USP46-201,ENSG00000109189.13,USP46,ENSG00000109189,7,4,1,0.10152572102929713,FALSE,FALSE,chr4,52590959,-
ENST00000321805.11,UBE2D3-201,ENSG00000109332.20,UBE2D3,ENSG00000109332,9,1,0,0.2654307000934973,FALSE,FALSE,chr4,102797234,-
ENST00000343106.9-UTR-457,UBE2D3-203-UTR-457,ENSG00000109332.20,UBE2D3,ENSG00000109332,11,2,0.5,0.41408957068177066,TRUE,FALSE,chr4,102796590,-
ENST00000394801.8,UBE2D3-207,ENSG00000109332.20,UBE2D3,ENSG00000109332,13,3,1,0.300327064665581,FALSE,TRUE,chr4,102795975,-
ENST00000510408.5,ELF2-206,ENSG00000109381.21,ELF2,ENSG00000109381,1,1,0,0.2734726454681959,TRUE,FALSE,chr4,139058718,-
ENST00000379549.7-UTR-398,ELF2-202-UTR-398,ENSG00000109381.21,ELF2,ENSG00000109381,2,2,0.5,0.26927714769260325,FALSE,FALSE,chr4,139058276,-
ENST00000379550.5,ELF2-203,ENSG00000109381.21,ELF2,ENSG00000109381,5,3,1,0.4208361827973451,FALSE,TRUE,chr4,139057716,-
ENST00000262990.9-UTR-216,ZNF330-201-UTR-216,ENSG00000109445.11,ZNF330,ENSG00000109445,2,1,0,0.7264454841898346,TRUE,FALSE,chr4,141234481,+
ENST00000262990.9,ZNF330-201,ENSG00000109445.11,ZNF330,ENSG00000109445,3,2,1,0.27355451581016543,FALSE,TRUE,chr4,141234697,+
ENST00000262994.9-UTR-4435,GAB1-201-UTR-4435,ENSG00000109458.9,GAB1,ENSG00000109458,3,1,0,0.1881336405529954,FALSE,FALSE,chr4,143470130,+
ENST00000262994.9-UTR-3590,GAB1-201-UTR-3590,ENSG00000109458.9,GAB1,ENSG00000109458,4,2,0.5,0.2366924189030451,TRUE,FALSE,chr4,143470975,+
ENST00000262994.9-UTR-1269,GAB1-201-UTR-1269,ENSG00000109458.9,GAB1,ENSG00000109458,6,3,1,0.30128987078702446,FALSE,TRUE,chr4,143473296,+
ENST00000506761.1,KLHL2-204,ENSG00000109466.14,KLHL2,ENSG00000109466,3,1,0,0.32073433719580335,TRUE,FALSE,chr4,165322711,+
ENST00000538127.5,KLHL2-210,ENSG00000109466.14,KLHL2,ENSG00000109466,6,2,1,0.6768533821024423,FALSE,TRUE,chr4,165323156,+
ENST00000264954.5-UTR-1925,GRPEL1-201-UTR-1925,ENSG00000109519.13,GRPEL1,ENSG00000109519,1,1,0,0.36658096293886966,TRUE,FALSE,chr4,7060819,-
ENST00000264954.5-UTR-1478,GRPEL1-201-UTR-1478,ENSG00000109519.13,GRPEL1,ENSG00000109519,2,2,0.5,0.33461801800785873,FALSE,TRUE,chr4,7060372,-
ENST00000264954.5-UTR-1159,GRPEL1-201-UTR-1159,ENSG00000109519.13,GRPEL1,ENSG00000109519,3,3,1,0.28530505536144457,FALSE,FALSE,chr4,7060053,-
ENST00000360642.7,CLCN3-202,ENSG00000109572.15,CLCN3,ENSG00000109572,1,1,0,0.20771944059604858,FALSE,FALSE,chr4,169720278,+
ENST00000613795.4-UTR-2203,CLCN3-210-UTR-2203,ENSG00000109572.15,CLCN3,ENSG00000109572,3,2,0.3333333333333333,0.12526197448500095,FALSE,FALSE,chr4,169720984,+
ENST00000613795.4-UTR-1658,CLCN3-210-UTR-1658,ENSG00000109572.15,CLCN3,ENSG00000109572,6,3,0.6666666666666666,0.306540723512737,TRUE,FALSE,chr4,169721529,+
ENST00000613795.4,CLCN3-210,ENSG00000109572.15,CLCN3,ENSG00000109572,8,4,1,0.34715195536089427,FALSE,TRUE,chr4,169723187,+
ENST00000505308.5,GALNT7-204,ENSG00000109586.12,GALNT7,ENSG00000109586,4,1,0,0.14699258343372318,FALSE,FALSE,chr4,173322011,+
ENST00000265000.9-UTR-506,GALNT7-201-UTR-506,ENSG00000109586.12,GALNT7,ENSG00000109586,5,2,0.5,0.26769224710267786,TRUE,FALSE,chr4,173323461,+
ENST00000265000.9,GALNT7-201,ENSG00000109586.12,GALNT7,ENSG00000109586,6,3,1,0.585315169463599,FALSE,TRUE,chr4,173323967,+
ENST00000437508.7,TRIM2-203,ENSG00000109654.16,TRIM2,ENSG00000109654,4,1,0,0.7835780315388798,TRUE,FALSE,chr4,153336358,+
ENST00000674726.1-UTR-1571,TRIM2-213-UTR-1571,ENSG00000109654.16,TRIM2,ENSG00000109654,5,2,0.5,0.10168569874932028,FALSE,FALSE,chr4,153337731,+
ENST00000675159.1,TRIM2-232,ENSG00000109654.16,TRIM2,ENSG00000109654,11,3,1,0.1147362697117999,FALSE,TRUE,chr4,153339319,+
ENST00000603841.1,FBXW7-206,ENSG00000109670.16,FBXW7,ENSG00000109670,2,1,0,0.5054978177335331,TRUE,FALSE,chr4,152322818,-
ENST00000281708.10-UTR-714,FBXW7-201-UTR-714,ENSG00000109670.16,FBXW7,ENSG00000109670,3,2,1,0.4834377368525195,FALSE,TRUE,chr4,152321257,-
ENST00000264866.9-UTR-1147,TBC1D19-201-UTR-1147,ENSG00000109680.11,TBC1D19,ENSG00000109680,2,1,0,0.6472318487730999,TRUE,FALSE,chr4,26755076,+
ENST00000264866.9-UTR-926,TBC1D19-201-UTR-926,ENSG00000109680.11,TBC1D19,ENSG00000109680,3,2,1,0.2812693266909042,FALSE,TRUE,chr4,26755297,+
ENST00000473519.5,STIM2-205,ENSG00000109689.19,STIM2,ENSG00000109689,1,1,0,0.18370149672207187,FALSE,FALSE,chr4,27022840,+
ENST00000465503.6,STIM2-202,ENSG00000109689.19,STIM2,ENSG00000109689,2,2,0.3333333333333333,0.2471293626050722,TRUE,FALSE,chr4,27023966,+
ENST00000467011.6,STIM2-203,ENSG00000109689.19,STIM2,ENSG00000109689,3,3,0.6666666666666666,0.2934823254088881,FALSE,TRUE,chr4,27024187,+
ENST00000467087.7,STIM2-204,ENSG00000109689.19,STIM2,ENSG00000109689,4,4,1,0.17781288755809033,FALSE,FALSE,chr4,27025381,+
ENST00000510776.5,LRP2BP-203,ENSG00000109771.16,LRP2BP,ENSG00000109771,1,1,0,0.7137053666880478,TRUE,FALSE,chr4,185367062,-
ENST00000328559.11-UTR-2458,LRP2BP-201-UTR-2458,ENSG00000109771.16,LRP2BP,ENSG00000109771,2,2,0.5,0.1731879409878127,FALSE,TRUE,chr4,185366336,-
ENST00000505916.6,LRP2BP-202,ENSG00000109771.16,LRP2BP,ENSG00000109771,4,3,1,0.1131066923241394,FALSE,FALSE,chr4,185363871,-
ENST00000511485.5,UFSP2-208,ENSG00000109775.11,UFSP2,ENSG00000109775,1,1,0,0.8135079437234224,TRUE,FALSE,chr4,185400337,-
ENST00000264689.11,UFSP2-201,ENSG00000109775.11,UFSP2,ENSG00000109775,3,2,1,0.13873636845138476,FALSE,TRUE,chr4,185399536,-
ENST00000261438.10-UTR-3884,KLF3-201-UTR-3884,ENSG00000109787.13,KLF3,ENSG00000109787,4,1,0,0.2548618153551291,TRUE,FALSE,chr4,38697633,+
ENST00000261438.10-UTR-2741,KLF3-201-UTR-2741,ENSG00000109787.13,KLF3,ENSG00000109787,5,2,0.5,0.1127176396722005,FALSE,FALSE,chr4,38698776,+
ENST00000261438.10-UTR-479,KLF3-201-UTR-479,ENSG00000109787.13,KLF3,ENSG00000109787,9,3,1,0.5245027856020966,FALSE,TRUE,chr4,38701038,+
ENST00000506179.5-UTR-533,UGDH-205-UTR-533,ENSG00000109814.12,UGDH,ENSG00000109814,6,1,0,0.4943353750430371,TRUE,FALSE,chr4,39499320,-
ENST00000316423.11,UGDH-201,ENSG00000109814.12,UGDH,ENSG00000109814,12,2,1,0.34134359785068963,FALSE,TRUE,chr4,39498754,-
ENST00000392996.2,ZBTB16-202,ENSG00000109906.15,ZBTB16,ENSG00000109906,1,1,0,0.6026350744687907,TRUE,FALSE,chr11,114250652,+
ENST00000335953.9-UTR-789,ZBTB16-201-UTR-789,ENSG00000109906.15,ZBTB16,ENSG00000109906,3,2,1,0.3554672798641782,FALSE,TRUE,chr11,114255976,+
ENST00000429220.5-UTR-840,ZPR1-204-UTR-840,ENSG00000109917.11,ZPR1,ENSG00000109917,1,1,0,0.8572906480238042,TRUE,FALSE,chr11,116778559,-
ENST00000429220.5,ZPR1-204,ENSG00000109917.11,ZPR1,ENSG00000109917,2,2,1,0.10623120727768058,FALSE,TRUE,chr11,116777719,-
ENST00000264037.2,TECTA-201,ENSG00000109927.11,TECTA,ENSG00000109927,1,1,0,0.7492537313432837,TRUE,FALSE,chr11,121190806,+
ENST00000392793.6,TECTA-202,ENSG00000109927.11,TECTA,ENSG00000109927,4,2,1,0.2507462686567164,FALSE,TRUE,chr11,121191490,+
ENST00000534230.5-UTR-453,SC5D-208-UTR-453,ENSG00000109929.10,SC5D,ENSG00000109929,2,1,0,0.23311292205541936,TRUE,FALSE,chr11,121308177,+
ENST00000392789.2,SC5D-202,ENSG00000109929.10,SC5D,ENSG00000109929,4,2,0.5,0.5646008022048381,FALSE,TRUE,chr11,121308633,+
ENST00000264027.9,SC5D-201,ENSG00000109929.10,SC5D,ENSG00000109929,5,3,1,0.20228627573974256,FALSE,FALSE,chr11,121313410,+
ENST00000392748.5-UTR-831,VWA5A-203-UTR-831,ENSG00000110002.16,VWA5A,ENSG00000110002,4,1,0,0.3777689789884912,TRUE,FALSE,chr11,124146078,+
ENST00000392748.5,VWA5A-203,ENSG00000110002.16,VWA5A,ENSG00000110002,5,2,1,0.5893728222996516,FALSE,TRUE,chr11,124146909,+
ENST00000352068.5,SNX15-201,ENSG00000110025.13,SNX15,ENSG00000110025,1,1,0,0.11316411671436737,TRUE,FALSE,chr11,65039792,+
ENST00000377244.8,SNX15-202,ENSG00000110025.13,SNX15,ENSG00000110025,3,2,1,0.8868358832856326,FALSE,TRUE,chr11,65040572,+
ENST00000359393.6-UTR-1358,EHD1-202-UTR-1358,ENSG00000110047.18,EHD1,ENSG00000110047,1,1,0,0.13227187637005156,TRUE,FALSE,chr11,64854088,-
ENST00000359393.6-UTR-842,EHD1-202-UTR-842,ENSG00000110047.18,EHD1,ENSG00000110047,2,2,0.5,0.13090440264262815,FALSE,FALSE,chr11,64853572,-
